rain,radarX,radarY,date,text,latlon,tiffile,labels
0.0,398.0,465.0,20150210,,"(51.75798935223006,5.524940097778235)",ahn2_5_45en1.tif,0
36.0,416.0,327.0,20130801,,"(52.924377218840235,5.981329656750951)",ahn2_5_16bn1.tif,0
0.0,372.0,398.0,20160907,,"(52.347958647027255,5.252017984338683)",ahn2_5_26cn2.tif,0
0.0,359.0,451.0,20160924,,"(51.90192927339613,5.004615839658645)",ahn2_5_38gn2.tif,0
0.0,474.0,411.0,20120322,,"(52.15161316282164,6.670108299577154)",ahn2_5_34ez1.tif,0
0.0,320.0,406.0,20130325,,"(52.32049172817785,4.51222337015972)",ahn2_5_24hn2.tif,0
2.0,407.0,392.0,20110922,,"(52.369689267935264,5.755839218736435)",ahn2_5_27cn1.tif,0
20.0,418.0,503.0,20100803,,"(51.4148400150138,5.748742713676698)",ahn2_5_52cz1.tif,0
0.0,381.0,491.0,20160906,,"(51.54709198947039,5.260277684742172)",ahn2_5_51an2.tif,0
0.0,338.0,454.0,20161228,,"(51.89799504197495,4.719211036454255)",ahn2_5_38cn2.tif,0
0.0,388.0,299.0,20111226,,"(53.18623334495815,5.619319461016895)",ahn2_5_05hz1.tif,0
623.0,340.0,432.0,20160612,,"(52.08390258290264,4.763573959534196)",ahn2_5_31dz1.tif,0
0.0,417.0,498.0,20140110,,"(51.45276924757178,5.748411074768252)",ahn2_5_52cn1.tif,0
885.0,496.0,298.0,20171121,,"(53.090829565183434,7.166956844867257)",ahn2_5_13bz1.tif,0
23.0,266.0,481.0,20140326,,"(51.71323586960151,3.6855480710079567)",ahn2_5_64dn2.tif,0
1109.0,329.0,434.0,20140924,,"(52.07279277374422,4.606717864803668)",ahn2_5_31cz1.tif,0
157.0,389.0,286.0,20160207,,"(53.30238080134592,5.644377932679661)",ahn2_5_05fz1.tif,0
639.0,400.0,363.0,20121231,,"(52.62998077186441,5.704592245727988)",ahn2_5_20fz2.tif,0
0.0,402.0,423.0,20150203,,"(52.108544528902236,5.6385651611674)",ahn2_5_32hn1.tif,0
0.0,328.0,466.0,20140905,,"(51.79788156655911,4.556925396864664)",ahn2_5_43fn2.tif,0
0.0,420.0,522.0,20170813,,"(51.24643443117268,5.761143729940219)",ahn2_5_58cn1.tif,0
1.0,334.0,357.0,20150314,,"(52.73114699294525,4.769298292944717)",ahn2_5_14dz1.tif,0
10.0,460.0,408.0,20170726,,"(52.18988692630434,6.4787573568176775)",ahn2_5_34az2.tif,0
41.0,430.0,433.0,20101006,,"(52.002867041079114,6.017803274761011)",ahn2_5_40bn2.tif,0
1746.0,387.0,386.0,20160620,,"(52.44195705100282,5.489441060245695)",ahn2_5_26en1.tif,0
40.0,442.0,303.0,20110429,,"(53.103793212799765,6.382781286228454)",ahn2_5_12an1.tif,0
589.0,429.0,301.0,20140206,,"(53.13384957065699,6.203532019145913)",ahn2_5_11en2.tif,0
62.0,363.0,403.0,20161224,,"(52.31810373644727,5.1233990723176355)",ahn2_5_25hz2.tif,0
132.0,332.0,315.0,20121208,,"(53.09955660119661,4.799452869893446)",ahn2_5_09bz2.tif,0
0.0,331.0,350.0,20161206,,"(52.79870621867786,4.743874868777599)",ahn2_5_14dn1.tif,0
327.0,346.0,411.0,20121221,,"(52.26142039835526,4.882197055321558)",ahn2_5_31en1.tif,0
0.0,446.0,502.0,20101206,,"(51.39360646036628,6.1432243549685435)",ahn2_5_52gz2.tif,0
218.0,329.0,451.0,20130413,,"(51.930774142822635,4.594410087616246)",ahn2_5_38az1.tif,0
21.0,354.0,410.0,20110224,,"(52.261971236862216,4.9879601262628)",ahn2_5_31en2.tif,0
2.0,327.0,370.0,20150821,,"(52.6211920634244,4.655965364634832)",ahn2_5_19az2.tif,0
191.0,398.0,412.0,20160203,,"(52.208111928465186,5.599378374275205)",ahn2_5_32en2.tif,0
0.0,338.0,371.0,20110319,,"(52.61258610238567,4.8072159397080005)",ahn2_5_19bz2.tif,0
293.0,409.0,493.0,20170228,,"(51.508774952754266,5.64360842127622)",ahn2_5_51fz1.tif,0
0.0,292.0,525.0,20160512,,"(51.31430706793432,4.010433708658806)",ahn2_5_67fz2.tif,0
0.0,372.0,416.0,20130505,,"(52.19640844627606,5.232902662453869)",ahn2_5_32az1.tif,0
0.0,376.0,336.0,20130528,,"(52.88334769630966,5.391962100746812)",ahn2_5_15bn2.tif,0
87.0,344.0,347.0,20131107,,"(52.81005927235905,4.919109324553942)",ahn2_5_14gn1.tif,0
429.0,315.0,425.0,20140211,,"(52.164522364371145,4.421277780859811)",ahn2_5_30ez2.tif,0
273.0,420.0,425.0,20170104,,"(52.077268053350856,5.893582929557981)",ahn2_5_33cz2.tif,0
0.0,268.0,526.0,20170525,,"(51.32441879837597,3.6813329859122823)",ahn2_5_67bz2.tif,0
1.0,319.0,505.0,20140827,,"(51.47138978466737,4.401844230285279)",ahn2_5_49gn2.tif,0
0.0,441.0,341.0,20150312,,"(52.77760221866293,6.308048693367801)",ahn2_5_16hn2.tif,0
0.0,423.0,358.0,20130303,,"(52.65020166370904,6.0261358644656875)",ahn2_5_21bz2.tif,0
1650.0,341.0,382.0,20120826,,"(52.51521790822849,4.835078167763259)",ahn2_5_19dz2.tif,0
100.0,383.0,488.0,20131231,,"(51.56755524901907,5.2951616786086575)",ahn2_5_51an2.tif,0
3.0,421.0,433.0,20130319,,"(52.011257020772305,5.8883603850377675)",ahn2_5_40an2.tif,0
0.0,460.0,361.0,20130118,,"(52.59098300580364,6.5450714001267905)",ahn2_5_22dn1.tif,0
292.0,463.0,440.0,20100506,,"(51.90624668404136,6.464545896139448)",ahn2_5_41cn2.tif,0
0.0,419.0,411.0,20140914,,"(52.1985389892993,5.901078271770078)",ahn2_5_33bz1.tif,0
0.0,378.0,475.0,20100206,,"(51.68459600252273,5.237373467049515)",ahn2_5_45cn1.tif,0
116.0,465.0,294.0,20100313,,"(53.15973349814354,6.726000588202936)",ahn2_5_07gz1.tif,0
89.0,337.0,415.0,20110621,,"(52.235127279085994,4.743088408495239)",ahn2_5_31bn1.tif,0
1421.0,371.0,473.0,20151129,,"(51.70829839193711,5.1482992870401425)",ahn2_5_44fz2.tif,0
4.0,483.0,282.0,20130225,,"(53.24788936665626,7.003895810906485)",ahn2_5_08cn1.tif,0
0.0,464.0,333.0,20170311,,"(52.830948286382736,6.65204658793291)",ahn2_5_17ez1.tif,0
3676.0,494.0,290.0,20140721,,"(53.16609667977313,7.1544513528705815)",ahn2_5_08dz1.tif,0
0.0,385.0,318.0,20110312,,"(53.032400329063236,5.547047915118161)",ahn2_5_10gn2.tif,0
0.0,419.0,352.0,20121120,,"(52.70522622516658,5.981928115996762)",ahn2_5_21bn2.tif,0
184.0,433.0,484.0,20150518,,"(51.562292738597925,5.986875436928756)",ahn2_5_52bn2.tif,0
0.0,439.0,342.0,20170613,,"(52.770684058963305,6.274869621670058)",ahn2_5_16hn1.tif,0
0.0,399.0,321.0,20110219,,"(52.994221891592645,5.749810471346133)",ahn2_5_10hn2.tif,0
0.0,273.0,509.0,20151207,,"(51.46457287114485,3.7629186324972284)",ahn2_5_65gz1.tif,0
0.0,427.0,458.0,20120827,,"(51.790045714854216,5.940753979933684)",ahn2_5_46bn1.tif,0
274.0,433.0,520.0,20171005,,"(51.251742589940214,5.9362813147062505)",ahn2_5_58bz1.tif,0
745.0,378.0,299.0,20160522,,"(53.19975892179787,5.47723742603493)",ahn2_5_05gz1.tif,0
3.0,485.0,345.0,20140621,,"(52.70520650251167,6.927179166458711)",ahn2_5_17hz2.tif,0
82.0,485.0,407.0,20160430,,"(52.16633567301942,6.828395098482214)",ahn2_5_34fz1.tif,0
8.0,432.0,388.0,20100918,,"(52.3855443150246,6.109546533442612)",ahn2_5_27ez1.tif,0
0.0,442.0,511.0,20120610,,"(51.32521515987087,6.073107024716826)",ahn2_5_58en1.tif,0
4.0,428.0,571.0,20140804,,"(50.8268565520781,5.794772236944682)",ahn2_5_69bz1.tif,0
4.0,432.0,524.0,20110815,,"(51.225387595889764,5.916938281449055)",ahn2_5_58dn1.tif,0
0.0,485.0,308.0,20151029,,"(53.02342365798629,6.985670881817033)",ahn2_5_13cn1.tif,0
354.0,451.0,417.0,20150507,,"(52.11970483799514,6.339233672155162)",ahn2_5_34cn1.tif,0
6.0,433.0,360.0,20170208,,"(52.62066594469612,6.173572742078425)",ahn2_5_21ez2.tif,0
864.0,406.0,328.0,20120921,,"(52.92313721253433,5.833176518960812)",ahn2_5_16an1.tif,0
24.0,332.0,495.0,20121025,,"(51.551801943257075,4.590659836134469)",ahn2_5_49fn2.tif,0
0.0,381.0,389.0,20111023,,"(52.42002684266343,5.388031986682511)",ahn2_5_26bz2.tif,0
247.0,423.0,356.0,20151225,,"(52.668162440830464,6.027246840635613)",ahn2_5_21bn2.tif,0
630.0,334.0,407.0,20120727,,"(52.30439152841582,4.707638338076733)",ahn2_5_25cz2.tif,0
0.0,286.0,532.0,20170726,,"(51.2591200929145,3.9166729216767022)",ahn2_5_67hn1.tif,0
0.0,458.0,428.0,20121208,,"(52.0190669506358,6.40943041730385)",ahn2_5_41an2.tif,0
0.0,409.0,430.0,20110529,,"(52.04333289112114,5.725225579963261)",ahn2_5_32hz2.tif,0
0.0,403.0,450.0,20130528,,"(51.8788112522558,5.615037414386456)",ahn2_5_39hn1.tif,0
696.0,434.0,380.0,20150226,,"(52.45472796025241,6.148707813391645)",ahn2_5_27en2.tif,0
0.0,457.0,296.0,20141205,,"(53.1534930579493,6.618817630796317)",ahn2_5_12bn2.tif,0
304.0,384.0,379.0,20161104,,"(52.502102814176425,5.455522233188897)",ahn2_5_20dz2.tif,0
0.0,459.0,414.0,20120513,,"(52.13438808902624,6.443114334885646)",ahn2_5_34cn2.tif,0
0.0,409.0,279.0,20140124,,"(53.34472557034073,5.950970585775819)",ahn2_5_06bn1.tif,0
0.0,411.0,444.0,20110321,,"(51.92545752717145,5.739243203764905)",ahn2_5_39fz2.tif,0
49.0,355.0,471.0,20150707,,"(51.73333792921895,4.9303417593729435)",ahn2_5_44ez1.tif,0
9.0,270.0,506.0,20101007,,"(51.49399313795172,3.7200568316495275)",ahn2_5_65dn2.tif,0
1.0,493.0,307.0,20160504,,"(53.02393931353681,7.107477786577814)",ahn2_5_13dn1.tif,0
0.0,481.0,287.0,20130531,,"(53.20290920941752,6.968841058200201)",ahn2_5_08cz1.tif,0
211.0,407.0,447.0,20120102,,"(51.905555788596494,5.68415319118705)",ahn2_5_39hn2.tif,0
135.0,451.0,404.0,20160102,,"(52.22660360221589,6.353486480291521)",ahn2_5_34an1.tif,0
0.0,435.0,574.0,20100125,,"(50.78930038610759,5.889582181305123)",ahn2_5_69gn1.tif,0
360.0,381.0,292.0,20130529,,"(53.25332129466916,5.530478857695642)",ahn2_5_05gn1.tif,0
0.0,484.0,400.0,20150322,,"(52.234426707984376,6.815367144667991)",ahn2_5_34fn1.tif,0
0.0,329.0,427.0,20170323,,"(52.13631391709957,4.613756584418831)",ahn2_5_31cn1.tif,0
6.0,419.0,328.0,20110812,,"(52.914799763841216,6.014842638810249)",ahn2_5_16bn2.tif,0
331.0,350.0,509.0,20151213,,"(51.41268975136329,4.811332033178927)",ahn2_5_50dz1.tif,0
0.0,428.0,366.0,20150930,,"(52.57691086899935,6.091928184516829)",ahn2_5_21gn1.tif,0
0.0,404.0,296.0,20101117,,"(53.20550707848117,5.8549930554697625)",ahn2_5_06cz2.tif,0
41.0,338.0,491.0,20120429,,"(51.57742445286834,4.66974876069507)",ahn2_5_50an2.tif,0
107.0,385.0,323.0,20140105,,"(52.98554103962287,5.544790031988068)",ahn2_5_10gz2.tif,0
4.0,396.0,383.0,20150821,,"(52.460376818981906,5.616465622368472)",ahn2_5_26fn1.tif,0
2.0,416.0,369.0,20131212,,"(52.56062795003029,5.914037406002596)",ahn2_5_21dn1.tif,0
211.0,375.0,392.0,20170906,,"(52.39788672259409,5.311574826023928)",ahn2_5_26az2.tif,0
0.0,461.0,396.0,20140513,,"(52.28940954617228,6.511175262656986)",ahn2_5_28dz1.tif,0
0.0,384.0,399.0,20140606,,"(52.33481121510211,5.4179112351285506)",ahn2_5_26dn2.tif,0
2.0,477.0,418.0,20150722,,"(52.08618843985589,6.69795183024936)",ahn2_5_34gz1.tif,0
125.0,401.0,297.0,20110830,,"(53.19956232012521,5.808109370811438)",ahn2_5_06cz1.tif,0
5.0,336.0,468.0,20100809,,"(51.77325126425637,4.670908786154109)",ahn2_5_44an2.tif,0
196.0,400.0,501.0,20140727,,"(51.44653434502098,5.510315959973106)",ahn2_5_51gn1.tif,0
469.0,446.0,385.0,20150815,,"(52.40116753151429,6.310337087790203)",ahn2_5_27fz2.tif,0
242.0,324.0,487.0,20120213,,"(51.62014541152103,4.4873395920116765)",ahn2_5_43hz1.tif,0
44.0,392.0,490.0,20100928,,"(51.54182283582853,5.418944175340617)",ahn2_5_51bn2.tif,0
27.0,403.0,508.0,20100104,,"(51.37980253009507,5.540437454993411)",ahn2_5_51gz2.tif,0
0.0,424.0,475.0,20100405,,"(51.64345423053885,5.876098667837447)",ahn2_5_46cz2.tif,0
0.0,372.0,481.0,20120329,,"(51.64231592144735,5.152332343479438)",ahn2_5_44hz2.tif,0
0.0,443.0,383.0,20160915,,"(52.418544560940575,6.280779111455761)",ahn2_5_27fz2.tif,0
568.0,464.0,298.0,20110717,,"(53.124456045219375,6.7152102359978505)",ahn2_5_12en1.tif,0
0.0,311.0,509.0,20101012,,"(51.44010333941149,4.287770483679983)",ahn2_5_49dn2.tif,0
101.0,447.0,301.0,20131130,,"(53.12035963444952,6.459504334692469)",ahn2_5_12an2.tif,0
0.0,347.0,383.0,20100417,,"(52.50193236477991,4.92454773774701)",ahn2_5_19gz1.tif,0
10.0,356.0,455.0,20110817,,"(51.873015816248945,4.968172503316121)",ahn2_5_38gn2.tif,0
114.0,341.0,452.0,20120718,,"(51.91117591007044,4.7654270273903805)",ahn2_5_38dn1.tif,0
0.0,476.0,421.0,20140422,,"(52.06124949459189,6.677321160282367)",ahn2_5_34gz1.tif,0
0.0,448.0,499.0,20161030,,"(51.42404650666383,6.172367426059702)",ahn2_5_52gn2.tif,0
2.0,386.0,450.0,20130416,,"(51.89442393109729,5.379161010454097)",ahn2_5_39dn1.tif,0
0.0,335.0,369.0,20130322,,"(52.62775967228145,4.766730227969138)",ahn2_5_19bz1.tif,0
1596.0,471.0,376.0,20151130,,"(52.45474649672957,6.6777278850764805)",ahn2_5_28en1.tif,0
0.0,385.0,474.0,20100806,,"(51.68605773567648,5.334170002319065)",ahn2_5_45dn1.tif,0
256.0,458.0,371.0,20110610,,"(52.5036018625622,6.51008708647343)",ahn2_5_22dz1.tif,0
13.0,437.0,510.0,20170428,,"(51.33328119324082,6.004496688846801)",ahn2_5_58bn2.tif,0
0.0,462.0,310.0,20110604,,"(53.02776304788928,6.657007197404059)",ahn2_5_12gn1.tif,0
0.0,397.0,367.0,20120517,,"(52.598125150808556,5.657070184631998)",ahn2_5_20hn1.tif,0
0.0,405.0,340.0,20100112,,"(52.82508802151266,5.808145756650789)",ahn2_5_16az1.tif,0
1.0,424.0,396.0,20160507,,"(52.32773341142787,5.983778278079498)",ahn2_5_27dn2.tif,0
0.0,451.0,291.0,20161006,,"(53.20111234463,6.537759876586614)",ahn2_5_07dz1.tif,0
0.0,456.0,309.0,20130618,,"(53.0416845175766,6.5698157164524)",ahn2_5_12dn1.tif,0
0.0,299.0,460.0,20140623,,"(51.868990653012794,4.168078379517607)",ahn2_5_37dn1.tif,0
418.0,465.0,351.0,20170818,,"(52.67307391742021,6.6306160575473045)",ahn2_5_22bn2.tif,0
855.0,371.0,449.0,20131105,,"(51.91510315400475,5.175906645692157)",ahn2_5_39cn1.tif,0
79.0,314.0,462.0,20101219,,"(51.84477575859726,4.375975930726552)",ahn2_5_37gz2.tif,0
766.0,348.0,409.0,20150226,,"(52.27550164490949,4.913455108958164)",ahn2_5_25gz1.tif,0
434.0,452.0,350.0,20130726,,"(52.69528753485239,6.451837552443334)",ahn2_5_22an2.tif,0
286.0,388.0,381.0,20160131,,"(52.47980662199184,5.507263643781412)",ahn2_5_26en1.tif,0
530.0,464.0,309.0,20140930,,"(53.03113098451826,6.691096136126586)",ahn2_5_12gn1.tif,0
0.0,344.0,405.0,20100122,,"(52.31255723320973,4.858171117261296)",ahn2_5_25dz2.tif,0
0.0,306.0,513.0,20150614,,"(51.412857879611,4.208409465858331)",ahn2_5_49dz1.tif,0
41.0,450.0,296.0,20131013,,"(53.15697632265943,6.506576177905227)",ahn2_5_07cz2.tif,0
6.0,429.0,394.0,20150228,,"(52.34052195559551,6.060708211249904)",ahn2_5_27gn1.tif,0
119.0,421.0,381.0,20170203,,"(52.45184981533211,5.966578403912092)",ahn2_5_27bn1.tif,0
15.0,436.0,577.0,20110224,,"(50.768433258898796,5.892695743416872)",ahn2_5_69gn1.tif,0
9.0,454.0,294.0,20121229,,"(53.173402156006794,6.5746122390977035)",ahn2_5_07dz1.tif,0
1773.0,314.0,494.0,20110716,,"(51.57133865784485,4.336491555178848)",ahn2_5_49en1.tif,0
496.0,330.0,452.0,20150222,,"(51.91590080587544,4.605128910468819)",ahn2_5_38cn1.tif,0
0.0,338.0,351.0,20110222,,"(52.7823565075581,4.838860879212902)",ahn2_5_14dn2.tif,0
0.0,276.0,479.0,20160717,,"(51.719189079774296,3.8269494441130765)",ahn2_5_64gn2.tif,0
419.0,422.0,445.0,20170724,,"(51.90620386114006,5.889822816845262)",ahn2_5_40cn2.tif,0
346.0,469.0,398.0,20150223,,"(52.260871639588956,6.611835536368238)",ahn2_5_28dz2.tif,0
0.0,309.0,477.0,20120110,,"(51.71561588735037,4.28934046855639)",ahn2_5_43bz2.tif,0
179.0,456.0,354.0,20140624,,"(52.654672054563,6.509244092409883)",ahn2_5_22bn1.tif,0
1.0,356.0,480.0,20170525,,"(51.65579185154762,4.927990054702898)",ahn2_5_44gn1.tif,0
418.0,386.0,479.0,20150719,,"(51.643496393195896,5.342270258414133)",ahn2_5_45dz1.tif,0
24.0,315.0,445.0,20140707,,"(51.986191788628986,4.408099774142258)",ahn2_5_37en2.tif,0
194.0,414.0,425.0,20170514,,"(52.083603585080276,5.80547695612171)",ahn2_5_33cz1.tif,0
337.0,446.0,328.0,20100811,,"(52.89075966039448,6.398965819093643)",ahn2_5_17an1.tif,0
0.0,379.0,511.0,20120415,,"(51.376175041439595,5.212549307129757)",ahn2_5_51cz1.tif,0
22.0,434.0,332.0,20150901,,"(52.86404755505503,6.221451383023)",ahn2_5_16fz1.tif,0
1044.0,434.0,360.0,20130914,,"(52.62090976522133,6.182980543781494)",ahn2_5_21ez2.tif,0
1.0,431.0,271.0,20110506,,"(53.39018669194908,6.278568697359104)",ahn2_5_02hz1.tif,0
65.0,325.0,472.0,20161224,,"(51.75122552843635,4.512845272124121)",ahn2_5_43fz1.tif,0
0.0,301.0,499.0,20130828,,"(51.53124292718608,4.150900557111662)",ahn2_5_49an2.tif,0
0.0,329.0,379.0,20130312,,"(52.542339809183574,4.671589002892938)",ahn2_5_19cn2.tif,0
826.0,437.0,291.0,20111224,,"(53.21625541295898,6.340823456911412)",ahn2_5_06hn2.tif,0
16.0,325.0,403.0,20120212,,"(52.346227217431014,4.590227446678691)",ahn2_5_25cn1.tif,0
42.0,420.0,380.0,20110611,,"(52.463944368793186,5.961964631856974)",ahn2_5_27bn1.tif,0
906.0,306.0,478.0,20171216,,"(51.710277829625014,4.250103023464386)",ahn2_5_43bz2.tif,0
5.0,321.0,400.0,20100628,,"(52.36902087285567,4.5328560039434445)",ahn2_5_24hn2.tif,0
1.0,426.0,452.0,20140703,,"(51.84125006378142,5.936467066550849)",ahn2_5_40dz1.tif,0
0.0,454.0,424.0,20141014,,"(52.05413999638511,6.360496555820204)",ahn2_5_34cz1.tif,0
120.0,323.0,462.0,20140821,,"(51.840491626106534,4.499058407703272)",ahn2_5_37hz1.tif,0
614.0,442.0,434.0,20150109,,"(51.97966133634062,6.176397617465824)",ahn2_5_40en2.tif,0
1.0,488.0,402.0,20131018,,"(52.21279956278638,6.868324464454273)",ahn2_5_34fn2.tif,0
621.0,476.0,295.0,20151107,,"(53.144373814266054,6.884244793551595)",ahn2_5_12fn2.tif,0
60.0,343.0,451.0,20170627,,"(51.920636996730565,4.787642566711558)",ahn2_5_38dn1.tif,0
0.0,267.0,509.0,20161122,,"(51.46983258580328,3.683761590668072)",ahn2_5_65dn2.tif,0
0.0,366.0,462.0,20161023,,"(51.80902132070015,5.096548674516401)",ahn2_5_44fn1.tif,0
0.0,364.0,412.0,20160723,,"(52.23996274563227,5.131143727431274)",ahn2_5_31fn2.tif,0
0.0,428.0,447.0,20170106,,"(51.88691840853713,5.975013378432908)",ahn2_5_40dn2.tif,0
0.0,497.0,301.0,20111130,,"(53.064979108556365,7.173432712336952)",ahn2_5_13bz1.tif,0
1.0,316.0,453.0,20100604,,"(51.914714356871166,4.415450401622971)",ahn2_5_37gn2.tif,0
403.0,270.0,478.0,20160328,,"(51.73250156530681,3.7454506875128266)",ahn2_5_64gn1.tif,0
206.0,407.0,463.0,20150627,,"(51.768060752908795,5.6642523421099344)",ahn2_5_45fn1.tif,0
1.0,349.0,429.0,20110320,,"(52.10276045420155,4.901041295014363)",ahn2_5_31gn1.tif,0
1056.0,402.0,459.0,20110212,,"(51.80027590342812,5.588958619216394)",ahn2_5_45en2.tif,0
0.0,450.0,285.0,20110315,,"(53.25361793796184,6.523274882577333)",ahn2_5_07dn1.tif,0
0.0,442.0,488.0,20151002,,"(51.52455754981444,6.09742169828766)",ahn2_5_52ez1.tif,0
10.0,459.0,277.0,20150919,,"(53.310700843960085,6.6709177725548585)",ahn2_5_07ez1.tif,0
6.0,395.0,297.0,20130526,,"(53.204096023368876,5.728172391162916)",ahn2_5_05hz2.tif,0
11.0,453.0,371.0,20171023,,"(52.512509455206086,6.427581408411793)",ahn2_5_22cz2.tif,0
8.0,339.0,438.0,20111026,,"(52.03411780456919,4.746528109476011)",ahn2_5_38bn1.tif,0
1431.0,341.0,352.0,20130309,,"(52.76623368141087,4.880272921637571)",ahn2_5_14gz1.tif,0
59.0,460.0,415.0,20141208,,"(52.12499227103148,6.462476933036141)",ahn2_5_34cn2.tif,0
0.0,443.0,304.0,20161128,,"(53.09350213405238,6.404623310601437)",ahn2_5_12az1.tif,0
11.0,421.0,456.0,20110921,,"(51.80957516607442,5.864232896691245)",ahn2_5_46an2.tif,0
0.0,471.0,294.0,20141227,,"(53.15493211884753,6.815732447998032)",ahn2_5_07hz1.tif,0
0.0,374.0,443.0,20140909,,"(51.96465104872389,5.222524561493647)",ahn2_5_39az1.tif,0
0.0,433.0,327.0,20170814,,"(52.91263788683755,6.217403863430636)",ahn2_5_16fn1.tif,0
0.0,404.0,409.0,20130421,,"(52.23082745227081,5.692542260514607)",ahn2_5_32fn2.tif,0
0.0,440.0,410.0,20160924,,"(52.1892237659672,6.197250186972224)",ahn2_5_33fz1.tif,0
141.0,280.0,535.0,20110727,,"(51.23638519504713,3.8385367726818673)",ahn2_5_67gz2.tif,0
0.0,419.0,477.0,20100513,,"(51.630295894787096,5.804523943589431)",ahn2_5_46cz1.tif,0
285.0,470.0,388.0,20160303,,"(52.345098136242385,6.648573207011651)",ahn2_5_28gn1.tif,0
223.0,486.0,307.0,20110806,,"(53.026893010736075,7.001045244930904)",ahn2_5_13cn1.tif,0
280.0,427.0,329.0,20120607,,"(52.89363967957382,6.123903345959325)",ahn2_5_16en1.tif,0
1211.0,429.0,362.0,20110716,,"(52.61203645244477,6.113991269840692)",ahn2_5_21ez1.tif,0
0.0,481.0,350.0,20101009,,"(52.6647693185106,6.86522179688492)",ahn2_5_22fn1.tif,0
392.0,394.0,433.0,20150102,,"(52.032922383394194,5.523850874126861)",ahn2_5_39en1.tif,0
440.0,405.0,450.0,20140828,,"(51.88060408372478,5.649697251241537)",ahn2_5_39hn1.tif,0
63.0,428.0,551.0,20120326,,"(50.9958454711626,5.823340469517435)",ahn2_5_68dn2.tif,0
1829.0,492.0,281.0,20140427,,"(53.24264998263053,7.13979690512724)",ahn2_5_08dn1.tif,0
0.0,311.0,512.0,20141020,,"(51.4206702641232,4.276240845418517)",ahn2_5_49dn2.tif,0
264.0,363.0,395.0,20150202,,"(52.37904738089406,5.139742911250704)",ahn2_5_25fz2.tif,0
84.0,359.0,424.0,20100912,,"(52.135676919515205,5.038609754053623)",ahn2_5_31hn1.tif,0
287.0,274.0,501.0,20120808,,"(51.53695133155306,3.7796432771027835)",ahn2_5_65ez1.tif,0
609.0,498.0,296.0,20130101,,"(53.108153340658006,7.194521960527795)",ahn2_5_13bn2.tif,0
917.0,482.0,402.0,20130807,,"(52.21271750218137,6.7879292593689105)",ahn2_5_34fn1.tif,0
635.0,349.0,493.0,20160801,,"(51.55031363459412,4.824395195820273)",ahn2_5_50bn2.tif,0
0.0,416.0,279.0,20140920,,"(53.33672854867573,6.0435070586586805)",ahn2_5_06bn2.tif,0
1.0,387.0,312.0,20170315,,"(53.08029348551369,5.5800916681420665)",ahn2_5_10ez2.tif,0
0.0,312.0,458.0,20160709,,"(51.87495210462653,4.348760134546965)",ahn2_5_37gn1.tif,0
175.0,408.0,400.0,20160705,,"(52.30466505876413,5.756012552409808)",ahn2_5_27cz1.tif,0
0.0,321.0,505.0,20161011,,"(51.468464961360304,4.421616208778299)",ahn2_5_49gn2.tif,0
1.0,431.0,387.0,20110402,,"(52.39227828358418,6.103714971780977)",ahn2_5_27ez1.tif,0
0.0,395.0,427.0,20100706,,"(52.08631255703566,5.543874275168781)",ahn2_5_32gz2.tif,0
606.0,389.0,443.0,20150824,,"(51.94705144096204,5.433979315676739)",ahn2_5_39bz2.tif,0
337.0,465.0,444.0,20161107,,"(51.87623481779463,6.483531789229227)",ahn2_5_41dn1.tif,0
0.0,413.0,360.0,20120323,,"(52.63987346069778,5.892609181768622)",ahn2_5_21az2.tif,0
0.0,477.0,382.0,20110730,,"(52.396231973570046,6.7520262186837385)",ahn2_5_28ez2.tif,0
2354.0,392.0,518.0,20141227,,"(51.30537845696165,5.380283752394015)",ahn2_5_57bz1.tif,0
21.0,365.0,440.0,20110810,,"(51.9948008008624,5.103575470961578)",ahn2_5_38fn2.tif,0
130.0,437.0,394.0,20110615,,"(52.33076990902567,6.167275575680774)",ahn2_5_27gn2.tif,0
0.0,452.0,352.0,20161219,,"(52.67186687177858,6.445773439433536)",ahn2_5_22an2.tif,0
0.0,312.0,438.0,20130927,,"(52.04810271195218,4.365581237301434)",ahn2_5_30gz1.tif,0
0.0,331.0,383.0,20110407,,"(52.51176804060028,4.69791235010177)",ahn2_5_19cz2.tif,0
0.0,442.0,443.0,20120110,,"(51.903328619309114,6.1760934196014725)",ahn2_5_40gn2.tif,0
157.0,284.0,530.0,20131223,,"(51.279226291556434,3.892191055004991)",ahn2_5_67hn1.tif,0
2.0,459.0,298.0,20150823,,"(53.13248154115859,6.640662456106978)",ahn2_5_12bn2.tif,0
0.0,415.0,463.0,20170620,,"(51.757587151139234,5.771408064837762)",ahn2_5_46an1.tif,0
114.0,497.0,386.0,20141024,,"(52.34153950079123,7.031065040851521)",ahn2_5_29cn2.tif,0
31.0,415.0,316.0,20110211,,"(53.017422361630864,5.9781081314825215)",ahn2_5_11dn1.tif,0
2141.0,436.0,431.0,20100815,,"(52.00931993386651,6.097559135892367)",ahn2_5_40en1.tif,0
37.0,408.0,338.0,20131010,,"(52.835490999088854,5.842928541925932)",ahn2_5_16az2.tif,0
0.0,393.0,431.0,20150624,,"(52.05295899672624,5.504555832440791)",ahn2_5_32gz1.tif,0
262.0,364.0,363.0,20150519,,"(52.655188199517106,5.189380238660714)",ahn2_5_20az1.tif,0
